trip_set_code,region_name,region_id,location_name,location_code,location_id,site_name,site_code,site_type,site_id,reef_name,reef_code,reef_type,reef_id,trip_year,trip_code,set_code,set_id,set_latitude,set_longitude,team,set_date,drop_time,haul_time,shark_id,common_name,latin_name,family,species_group,functional_group,maxn,min_event_time_milli,min_event_time_mins,equipment_frame_type,equipment_camera,equipment_stereo_camera,equipment_camera_height,equipment_arm_length,video_filename,video_source,video_filepath,splendor_image_url,total_assignments,reviewed_assignments,has_complete_master,depth,bait,bait_oiled,current_flow_estimated,current_flow_instrumented,visibility,field_of_view,substrate_relief_sd,substrate_relief_mean,ascidians,bleached_corals,bryozoa,consolidated,crinoids,halimeda,hard_coral,hydrocoral,hydroids,invertebrate_complex,macroalgae,mangrove,seagrass,soft_coral,sponge,true_anemones,unconsolidated,zoanthids,mark_zero_time,mark_60_mins,mark_90_mins,mark_haul_time,mark_stopped_reading,video_length_watched,protection_status,mpa_name,mpa_area,mpa_year_founded,mpa_isolation,mpa_compliance,bait_family,PI,Remote,Shark_Protection_Status,Shark_fishing_restrictions,Shark_gears,Datasheet_Source,set_productivity_2017ave,local_population_2010,local_population_2015,population_proporationaldifference_2010.15,drop_hr,unique_id,unique_reserve
FP_2015_BS_01_EXM_001,Western Atlantic,1,Bahamas,BS,3,Exumas,EX,I,28,Middle,M,slope,66,2015,FP_2015_BS_01,EXM_001,2958,24.0,-76.0,SBU,31/05/2015,14:31:00,16:07:00,26,Yellow round ray,Urobatis jamaicensis,Urotrygonidae,Ray,small_ray,1,NA,NA,Rebar,GoPro Hero 3,FALSE,100,100,FP_2015_BS_01_EXM_001.mp4,,,NA,1,1,1,11,bonito,FALSE,,NA,9,Open,0.8756,2.1,0,0,0,0,0,0,0,0,0,0,11,0,0,66,11,0,11,0,102275,3702033,NA,NA,NA,3599758,closed,Exuma Cays Land and Sea Park,455.8,1986,continuous,high,Scombridae,Chapman,No,Closed,Area; Gear; Species,NA,Additional Reef Covariates - Master_GinaEdits,0.57693125,378188.0847,409491.2628,0.082771455,14,FP_2015_BS_01_EXM_001,Exuma Cays
HE_2013_AU-P_01_LHBS_013,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Balls Pyramid South,BS,slope,717,2013,HE_2013_AU-P_01,LHBS_013,19286,-31.0,159.0,AIMS,27/04/2013,11:27:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,5,1905298,031:45:298,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHBS_013.avi,legacy archive,,NA,1,1,1,37.4,Pilchards,FALSE,,NA,10,Open,0.7006,2.0909,0,0,0,58,0,0,16,0,0,0,0,0,0,16,0,0,8,0,NA,NA,NA,1800000,NA,1800000,closed,Balls Pyramid No-Take Zone,856.5,2004,<20km to next reef,high,Clupeidae,Heupel,No,Closed,Area,NA,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.181074545,499.7960972,499.9230837,0.000254077,11,HE_2013_AU-P_01_LHBS_013,Balls Pyramid
HE_2013_AU-P_01_LHBS_015,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Balls Pyramid South,BS,slope,717,2013,HE_2013_AU-P_01,LHBS_015,19288,-31.0,159.0,AIMS,27/04/2013,11:43:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,5,11640,000:11:640,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHBS_015.avi,legacy archive,,NA,1,1,1,36.4,Pilchards,FALSE,,NA,10,Open,0.7596,0.9231,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1800000,NA,1800000,closed,Balls Pyramid No-Take Zone,856.5,2004,<20km to next reef,high,Clupeidae,Heupel,No,Closed,Area,NA,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.181074545,499.7960972,499.9230837,0.000254077,11,HE_2013_AU-P_01_LHBS_015,Balls Pyramid
HE_2013_AU-P_01_LHBS_016,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Balls Pyramid South,BS,slope,717,2013,HE_2013_AU-P_01,LHBS_016,19304,-31.0,159.0,AIMS,30/04/2013,9:51:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,6,1650665,027:30:665,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHBS_016.avi,legacy archive,,NA,1,1,1,38.5,Pilchards,FALSE,,NA,10,Open,0.414,2.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1800000,NA,1800000,closed,Balls Pyramid No-Take Zone,856.5,2004,<20km to next reef,high,Clupeidae,Heupel,No,Closed,Area,NA,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.181074545,499.7960972,499.9230837,0.000254077,9,HE_2013_AU-P_01_LHBS_016,Balls Pyramid
HE_2013_AU-P_01_LHBS_017,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Balls Pyramid South,BS,slope,717,2013,HE_2013_AU-P_01,LHBS_017,19305,-31.0,159.0,AIMS,30/04/2013,10:04:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,13,1237032,020:37:032,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHBS_017.avi,legacy archive,,NA,1,1,1,38.5,Pilchards,FALSE,,NA,10,Open,0.8165,0.6667,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,86,0,NA,NA,NA,1800000,NA,1800000,closed,Balls Pyramid No-Take Zone,856.5,2004,<20km to next reef,high,Clupeidae,Heupel,No,Closed,Area,NA,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.181074545,499.7960972,499.9230837,0.000254077,10,HE_2013_AU-P_01_LHBS_017,Balls Pyramid
HE_2013_AU-P_01_LHBS_017,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Balls Pyramid South,BS,slope,717,2013,HE_2013_AU-P_01,LHBS_017,19305,-31.0,159.0,AIMS,30/04/2013,10:04:00,,207,Marbled ray/ blotched fantail ray,Taeniurops meyeni,Dasyatidae,Ray,large_ray,1,130333,002:10:333,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHBS_017.avi,legacy archive,,NA,1,1,1,38.5,Pilchards,FALSE,,NA,10,Open,0.8165,0.6667,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,86,0,NA,NA,NA,1800000,NA,1800000,closed,Balls Pyramid No-Take Zone,856.5,2004,<20km to next reef,high,Clupeidae,Heupel,No,Closed,Area,NA,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.181074545,499.7960972,499.9230837,0.000254077,10,HE_2013_AU-P_01_LHBS_017,Balls Pyramid
HE_2013_AU-P_01_LHBS_018,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Balls Pyramid South,BS,slope,717,2013,HE_2013_AU-P_01,LHBS_018,19306,-31.0,159.0,AIMS,30/04/2013,10:26:00,,207,Marbled ray/ blotched fantail ray,Taeniurops meyeni,Dasyatidae,Ray,large_ray,1,1491832,024:51:832,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHBS_018.avi,legacy archive,,NA,1,1,1,34.4,Pilchards,FALSE,,NA,10,Open,0.414,1.8,0,0,0,86,0,0,6,0,0,0,6,0,0,0,0,0,0,0,NA,NA,NA,1800000,NA,1800000,closed,Balls Pyramid No-Take Zone,856.5,2004,<20km to next reef,high,Clupeidae,Heupel,No,Closed,Area,NA,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.181074545,499.7960972,499.9230837,0.000254077,10,HE_2013_AU-P_01_LHBS_018,Balls Pyramid
HE_2013_AU-P_01_LHBS_018,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Balls Pyramid South,BS,slope,717,2013,HE_2013_AU-P_01,LHBS_018,19306,-31.0,159.0,AIMS,30/04/2013,10:26:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,6,1641032,027:21:032,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHBS_018.avi,legacy archive,,NA,1,1,1,34.4,Pilchards,FALSE,,NA,10,Open,0.414,1.8,0,0,0,86,0,0,6,0,0,0,6,0,0,0,0,0,0,0,NA,NA,NA,1800000,NA,1800000,closed,Balls Pyramid No-Take Zone,856.5,2004,<20km to next reef,high,Clupeidae,Heupel,No,Closed,Area,NA,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.181074545,499.7960972,499.9230837,0.000254077,10,HE_2013_AU-P_01_LHBS_018,Balls Pyramid
HE_2013_AU-P_01_LHBS_018,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Balls Pyramid South,BS,slope,717,2013,HE_2013_AU-P_01,LHBS_018,19306,-31.0,159.0,AIMS,30/04/2013,10:26:00,,273,Black Stingray,Dasyatis thetidis,Dasyatidae,Ray,large_ray,1,1636399,027:16:399,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHBS_018.avi,legacy archive,,NA,1,1,1,34.4,Pilchards,FALSE,,NA,10,Open,0.414,1.8,0,0,0,86,0,0,6,0,0,0,6,0,0,0,0,0,0,0,NA,NA,NA,1800000,NA,1800000,closed,Balls Pyramid No-Take Zone,856.5,2004,<20km to next reef,high,Clupeidae,Heupel,No,Closed,Area,NA,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.181074545,499.7960972,499.9230837,0.000254077,10,HE_2013_AU-P_01_LHBS_018,Balls Pyramid
HE_2013_AU-P_01_LHBS_019,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Balls Pyramid South,BS,slope,717,2013,HE_2013_AU-P_01,LHBS_019,19307,-31.0,159.0,AIMS,30/04/2013,10:32:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,5,1506232,025:06:232,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHBS_019.avi,legacy archive,,NA,1,1,1,33,Pilchards,FALSE,,NA,10,Open,0,2,0,0,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,NA,NA,NA,1800000,NA,1800000,closed,Balls Pyramid No-Take Zone,856.5,2004,<20km to next reef,high,Clupeidae,Heupel,No,Closed,Area,NA,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.181074545,499.7960972,499.9230837,0.000254077,10,HE_2013_AU-P_01_LHBS_019,Balls Pyramid
HE_2013_AU-P_01_LHBS_021,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Balls Pyramid South,BS,slope,717,2013,HE_2013_AU-P_01,LHBS_021,19309,-31.0,159.0,AIMS,30/04/2013,11:56:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,5,1402099,023:22:099,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHBS_021.avi,legacy archive,,NA,1,1,1,36,Pilchards,FALSE,,NA,10,Open,0.6749,2.3,0,0,0,40,0,0,10,0,0,0,0,0,0,20,0,0,30,0,NA,NA,NA,1800000,NA,1800000,closed,Balls Pyramid No-Take Zone,856.5,2004,<20km to next reef,high,Clupeidae,Heupel,No,Closed,Area,NA,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.181074545,499.7960972,499.9230837,0.000254077,11,HE_2013_AU-P_01_LHBS_021,Balls Pyramid
HE_2013_AU-P_01_LHBS_022,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Balls Pyramid South,BS,slope,717,2013,HE_2013_AU-P_01,LHBS_022,19310,-31.0,159.0,AIMS,30/04/2013,12:23:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,4,13333,000:13:333,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHBS_022.avi,legacy archive,,NA,1,1,1,27,Pilchards,FALSE,,NA,10,Open,0.7385,3,0,0,0,41,0,0,33,0,0,0,16,0,0,8,0,0,0,0,NA,NA,NA,1800000,NA,1800000,closed,Balls Pyramid No-Take Zone,856.5,2004,<20km to next reef,high,Clupeidae,Heupel,No,Closed,Area,NA,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.181074545,499.7960972,499.9230837,0.000254077,12,HE_2013_AU-P_01_LHBS_022,Balls Pyramid
HE_2013_AU-P_01_LHLH_001,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_001,19246,-31.0,159.0,AIMS,22/04/2013,10:05:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,4,1403165,023:23:165,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_001.avi,legacy archive,,NA,1,1,1,32.4,Pilchards,FALSE,,NA,10,Open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,10,HE_2013_AU-P_01_LHLH_001,East Coast
HE_2013_AU-P_01_LHLH_002,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_002,19247,-31.0,159.0,AIMS,22/04/2013,10:27:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,2,313733,005:13:733,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_002.avi,legacy archive,,NA,1,1,1,35.7,Pilchards,FALSE,,NA,10,Open,0.2582,0.0667,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,10,HE_2013_AU-P_01_LHLH_002,East Coast
HE_2013_AU-P_01_LHLH_003,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_003,19248,-31.0,159.0,AIMS,22/04/2013,10:35:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,4,1267132,021:07:132,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_003.avi,legacy archive,,NA,1,1,1,33.2,Pilchards,FALSE,,NA,10,Open,0.5,2.25,0,0,0,50,0,0,25,0,0,0,0,0,0,25,0,0,0,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,10,HE_2013_AU-P_01_LHLH_003,East Coast
HE_2013_AU-P_01_LHLH_004,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_004,19249,-31.0,159.0,AIMS,22/04/2013,12:07:00,,207,Marbled ray/ blotched fantail ray,Taeniurops meyeni,Dasyatidae,Ray,large_ray,1,918399,015:18:399,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_004.avi,legacy archive,,NA,1,1,1,40.3,Pilchards,FALSE,,NA,10,Open,0.9411,2.2,0,0,0,66,0,0,0,0,0,0,0,0,0,26,0,0,6,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,12,HE_2013_AU-P_01_LHLH_004,East Coast
HE_2013_AU-P_01_LHLH_004,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_004,19249,-31.0,159.0,AIMS,22/04/2013,12:07:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,6,1350732,022:30:732,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_004.avi,legacy archive,,NA,1,1,1,40.3,Pilchards,FALSE,,NA,10,Open,0.9411,2.2,0,0,0,66,0,0,0,0,0,0,0,0,0,26,0,0,6,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,12,HE_2013_AU-P_01_LHLH_004,East Coast
HE_2013_AU-P_01_LHLH_014,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_014,19259,-31.0,159.0,AIMS,24/04/2013,8:56:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,2,152666,002:32:666,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_014.avi,legacy archive,,NA,1,1,1,30.6,Pilchards,FALSE,,NA,10,Open,0,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,8,HE_2013_AU-P_01_LHLH_014,East Coast
HE_2013_AU-P_01_LHLH_015,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_015,19260,-31.0,159.0,AIMS,24/04/2013,9:06:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,9,1285932,021:25:932,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_015.avi,legacy archive,,NA,1,1,1,34.4,Pilchards,FALSE,,NA,10,Open,0.6325,1.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,9,HE_2013_AU-P_01_LHLH_015,East Coast
HE_2013_AU-P_01_LHLH_016,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_016,19261,-31.0,159.0,AIMS,24/04/2013,9:36:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,4,1048399,017:28:399,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_016.avi,legacy archive,,NA,1,1,1,32.2,Pilchards,FALSE,,NA,10,Open,0.8342,1.8125,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,6,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,9,HE_2013_AU-P_01_LHLH_016,East Coast
HE_2013_AU-P_01_LHLH_017,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_017,19262,-31.0,159.0,AIMS,24/04/2013,9:55:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,2,547833,009:07:833,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_017.avi,legacy archive,,NA,1,1,1,34.8,Pilchards,FALSE,,NA,10,Open,0.7368,1.4,0,0,0,93,0,0,0,0,0,0,0,0,0,0,6,0,0,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,9,HE_2013_AU-P_01_LHLH_017,East Coast
HE_2013_AU-P_01_LHLH_018,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_018,19263,-31.0,159.0,AIMS,24/04/2013,10:32:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,11,209033,003:29:033,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_018.avi,legacy archive,,NA,1,1,1,29.8,Pilchards,FALSE,,NA,10,Open,0.744,1.625,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,10,HE_2013_AU-P_01_LHLH_018,East Coast
HE_2013_AU-P_01_LHLH_019,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_019,19264,-31.0,159.0,AIMS,24/04/2013,10:42:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,5,1308565,021:48:565,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_019.avi,legacy archive,,NA,1,1,1,32,Pilchards,FALSE,,NA,10,Open,0.6761,1.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,10,HE_2013_AU-P_01_LHLH_019,East Coast
HE_2013_AU-P_01_LHLH_019,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_019,19264,-31.0,159.0,AIMS,24/04/2013,10:42:00,,207,Marbled ray/ blotched fantail ray,Taeniurops meyeni,Dasyatidae,Ray,large_ray,1,122200,002:02:200,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_019.avi,legacy archive,,NA,1,1,1,32,Pilchards,FALSE,,NA,10,Open,0.6761,1.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,10,HE_2013_AU-P_01_LHLH_019,East Coast
HE_2013_AU-P_01_LHLH_020,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_020,19265,-31.0,159.0,AIMS,24/04/2013,11:10:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,6,45067,000:45:067,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_020.avi,legacy archive,,NA,1,1,1,34.9,Pilchards,FALSE,,NA,10,Open,0.5345,1,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,20,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,11,HE_2013_AU-P_01_LHLH_020,East Coast
HE_2013_AU-P_01_LHLH_021,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_021,19266,-31.0,159.0,AIMS,24/04/2013,13:01:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,2,83200,001:23:200,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_021.avi,legacy archive,,NA,1,1,1,34.7,Pilchards,FALSE,,NA,10,Open,0.483,1.3,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,13,HE_2013_AU-P_01_LHLH_021,East Coast
HE_2013_AU-P_01_LHLH_022,Pacific,3,Australia-Pacific,AU-P,73,Lord Howe Island,LH,I,277,Lord Howe Island,LH,slope,596,2013,HE_2013_AU-P_01,LHLH_022,19267,-31.0,159.0,AIMS,24/04/2013,13:20:00,,386,Galapagos Shark,Carcharhinus galapagensis,Carcharhinidae,Shark,reef_meso,1,79166,001:19:166,Galvanised steel,Canon HG21,FALSE,75,100,HE_2013_AU-P_01_LHLH_022.avi,legacy archive,,NA,1,1,1,32.2,Pilchards,FALSE,,NA,10,Open,0.3162,1.9,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,NA,NA,NA,1800000,NA,1800000,open,Lord Howe Island Marine Park,2249.2,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Gear; Bag; Species,Hook & Line,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.174911364,499.7960972,499.9230837,0.000254077,13,HE_2013_AU-P_01_LHLH_022,East Coast
